Date,Year,Month,Origin_Country,Destination_Country,Product_Category,Trade_Volume_USD,Trade_Weight_KG
2022-06-19,2022,6,Australia,China,Plastics,13565.17,974.85
2022-06-19,2022,6,Italy,Brazil,Iron & Steel,14787.6,965.98
2022-06-19,2022,6,Italy,Spain,Mineral Fuels,18283.66,954.67
2022-06-20,2022,6,Australia,China,Machinery,15071.05,1712.33
2022-06-20,2022,6,South Korea,China,Pharmaceuticals,14180.99,1266.77
2022-06-20,2022,6,France,USA,Mineral Fuels,18508.76,1009.43
2022-06-21,2022,6,France,Australia,Iron & Steel,15097.52,1534.88
2022-06-21,2022,6,UK,Japan,Machinery,15385.23,2404.32
2022-06-21,2022,6,Russia,China,Plastics,14264.85,749.14
2022-06-21,2022,6,France,Mexico,Pharmaceuticals,15559.62,1893.51
2022-06-22,2022,6,Australia,Japan,Electronics,17797.22,1165.02
2022-06-22,2022,6,Canada,Russia,Machinery,16204.03,2477.97
2022-06-22,2022,6,UK,USA,Apparel,13334.35,1804.39
2022-06-23,2022,6,Canada,India,Automotive,18248.2,1158.63
2022-06-23,2022,6,France,Mexico,Automotive,17517.54,2773.11
2022-06-23,2022,6,Russia,USA,Pharmaceuticals,15545.66,790.27
2022-06-23,2022,6,Japan,Germany,Machinery,15064.6,936.24
2022-06-23,2022,6,India,Spain,Machinery,16120.66,1400.31
2022-06-24,2022,6,USA,Brazil,Agriculture,14289.82,752.63
2022-06-24,2022,6,India,France,Machinery,15628.76,1097.88
2022-06-24,2022,6,India,Australia,Electronics,17738.27,1784.28
2022-06-24,2022,6,Mexico,South Korea,Apparel,13324.24,1984.3
2022-06-24,2022,6,Canada,UK,Machinery,16019.12,1974.43
2022-06-24,2022,6,France,USA,Machinery,16025.97,2139.2
2022-06-25,2022,6,Brazil,France,Apparel,14047.1,1475.46
2022-06-25,2022,6,Russia,Australia,Agriculture,14429.01,1856.66
2022-06-25,2022,6,Russia,India,Agriculture,14558.65,1905.64
2022-06-26,2022,6,UK,France,Pharmaceuticals,14911.04,799.97
2022-06-26,2022,6,Italy,China,Mineral Fuels,19214.15,1731.36
2022-06-26,2022,6,Brazil,India,Plastics,15066.52,1347.26
2022-06-27,2022,6,Mexico,USA,Agriculture,14134.3,1714.81
2022-06-27,2022,6,Italy,Japan,Automotive,17773.39,2217.76
2022-06-27,2022,6,France,South Korea,Apparel,13521.91,2403.09
2022-06-27,2022,6,Canada,Brazil,Apparel,13318.44,1042.18
2022-06-28,2022,6,India,China,Apparel,12544.34,1401.22
2022-06-28,2022,6,India,Mexico,Electronics,16962.02,3092.93
2022-06-28,2022,6,India,Mexico,Mineral Fuels,18689.58,1944.61
2022-06-28,2022,6,Australia,Germany,Plastics,14336.43,966.13
2022-06-28,2022,6,Russia,Germany,Mineral Fuels,19250.12,1713.1
2022-06-29,2022,6,Australia,Mexico,Agriculture,14261.07,861.68
2022-06-29,2022,6,Mexico,USA,Agriculture,14764.23,1010.2
2022-06-30,2022,6,Mexico,Spain,Automotive,18742.06,3384.26
2022-06-30,2022,6,Canada,Spain,Machinery,16266.68,1213.84
2022-07-01,2022,7,France,Spain,Automotive,17963.03,1591.26
2022-07-01,2022,7,South Korea,UK,Machinery,15696.26,2841.96
2022-07-01,2022,7,Japan,India,Pharmaceuticals,14740.3,1032.62
2022-07-02,2022,7,USA,Canada,Automotive,18036.14,1138.29
2022-07-02,2022,7,Spain,UK,Automotive,18557.16,1544.04
2022-07-02,2022,7,UK,South Korea,Electronics,16493.95,2553.06
2022-07-02,2022,7,India,USA,Plastics,13318.41,1299.99
2022-07-02,2022,7,Russia,UK,Pharmaceuticals,15395.93,1263.9
2022-07-03,2022,7,UK,Canada,Mineral Fuels,19339.57,1699.51
2022-07-03,2022,7,China,Brazil,Electronics,16738.13,1991.2
2022-07-03,2022,7,Canada,UK,Machinery,15757.35,1589.74
2022-07-03,2022,7,Italy,South Korea,Iron & Steel,15609.39,1107.09
2022-07-03,2022,7,Spain,India,Machinery,15338.46,2761.42
2022-07-04,2022,7,Russia,Germany,Mineral Fuels,18822.98,1122.12
2022-07-06,2022,7,China,USA,Agriculture,14235.71,1024.33
2022-07-07,2022,7,Brazil,Spain,Machinery,15536.65,2283.4
2022-07-07,2022,7,Russia,France,Mineral Fuels,18679.26,2048.14
2022-07-07,2022,7,Germany,Japan,Agriculture,14099.53,802.12
2022-07-07,2022,7,Spain,China,Iron & Steel,14313.58,754.06
2022-07-08,2022,7,Germany,Spain,Plastics,14914.81,1842.41
2022-07-08,2022,7,Germany,Italy,Plastics,13010.35,738.74
2022-07-08,2022,7,Russia,Germany,Automotive,17699.68,1109.18
2022-07-08,2022,7,USA,India,Plastics,14530.69,1337.8
2022-07-08,2022,7,USA,Italy,Machinery,16371.06,1246.32
2022-07-08,2022,7,India,France,Apparel,13551.24,774.29
2022-07-09,2022,7,Mexico,China,Iron & Steel,14571.69,982.64
2022-07-09,2022,7,Russia,USA,Pharmaceuticals,14724.94,1276.76
2022-07-09,2022,7,Japan,China,Automotive,18687.22,2073.17
2022-07-09,2022,7,Italy,South Korea,Mineral Fuels,18297.22,2386.61
2022-07-10,2022,7,China,South Korea,Mineral Fuels,19924.3,3755.04
2022-07-10,2022,7,USA,India,Machinery,16688.25,1000.5
2022-07-10,2022,7,India,Italy,Machinery,16036.66,1816.12
2022-07-10,2022,7,Spain,South Korea,Agriculture,13882.99,1433.66
2022-07-10,2022,7,Mexico,Russia,Automotive,17969.67,1685.41
2022-07-10,2022,7,South Korea,USA,Automotive,18181.82,1696.64
2022-07-11,2022,7,Spain,USA,Automotive,18195.35,1435.46
2022-07-11,2022,7,India,Germany,Electronics,16958.92,1910.66
2022-07-11,2022,7,Brazil,India,Automotive,17551.68,1272.12
2022-07-11,2022,7,Germany,South Korea,Automotive,18073.4,3500.55
2022-07-11,2022,7,Italy,Brazil,Iron & Steel,14880.21,2907.43
2022-07-12,2022,7,Russia,Brazil,Plastics,13836.49,717.83
2022-07-12,2022,7,China,Australia,Mineral Fuels,19142.78,2557.55
2022-07-12,2022,7,USA,Spain,Mineral Fuels,19704.67,1124.77
2022-07-13,2022,7,Brazil,China,Apparel,13756.8,920.83
2022-07-13,2022,7,China,Brazil,Plastics,13757.32,2240.45
2022-07-13,2022,7,India,Russia,Machinery,15788.2,2472.89
2022-07-14,2022,7,South Korea,Brazil,Mineral Fuels,18353.36,2971.39
2022-07-14,2022,7,France,Germany,Electronics,17802.17,2934.35
2022-07-14,2022,7,Japan,Canada,Electronics,16290.82,865.52
2022-07-14,2022,7,India,Germany,Machinery,15271.22,1551.04
2022-07-14,2022,7,India,Mexico,Apparel,13891.07,2766.16
2022-07-14,2022,7,UK,France,Apparel,13455.95,2443.5
2022-07-15,2022,7,Mexico,Brazil,Machinery,15947.83,1086.27
2022-07-15,2022,7,Russia,Japan,Electronics,18082.53,918.48
2022-07-16,2022,7,Italy,Canada,Agriculture,13568.25,1015.05
2022-07-17,2022,7,UK,Brazil,Mineral Fuels,18986.24,2285.95
2022-07-17,2022,7,Germany,Italy,Iron & Steel,14689.88,1327.82
2022-07-17,2022,7,Russia,Australia,Automotive,18097.51,1727.52
2022-07-17,2022,7,Canada,Spain,Electronics,16982.09,2526.78
2022-07-17,2022,7,Spain,Russia,Mineral Fuels,18853.02,1669.31
2022-07-18,2022,7,Russia,Spain,Pharmaceuticals,14813.9,1407.3
2022-07-18,2022,7,France,India,Iron & Steel,14491.79,1850.38
2022-07-18,2022,7,Brazil,Russia,Electronics,17104.19,1041.06
2022-07-18,2022,7,Canada,India,Automotive,18393.54,1159.54
2022-07-18,2022,7,Russia,Japan,Mineral Fuels,19033.93,3697.38
2022-07-18,2022,7,China,Brazil,Electronics,17600.21,2047.62
2022-07-19,2022,7,Mexico,Italy,Machinery,16470.66,1116.66
2022-07-20,2022,7,Italy,South Korea,Electronics,17091.68,1414.87
2022-07-20,2022,7,Russia,USA,Plastics,14058.66,2266.3
2022-07-20,2022,7,Russia,China,Agriculture,14183.82,1923.66
2022-07-20,2022,7,France,Spain,Pharmaceuticals,15371.63,1445.66
2022-07-20,2022,7,Brazil,Germany,Automotive,18197.91,1147.07
2022-07-20,2022,7,Mexico,South Korea,Mineral Fuels,18358.5,1776.88
2022-07-20,2022,7,Australia,UK,Electronics,17430.24,1608.28
2022-07-21,2022,7,Japan,Mexico,Mineral Fuels,18630.31,2058.18
2022-07-21,2022,7,India,Mexico,Agriculture,15145.47,1468.0
2022-07-21,2022,7,France,India,Pharmaceuticals,14402.35,915.95
2022-07-21,2022,7,Mexico,South Korea,Iron & Steel,14365.06,1001.14
2022-07-22,2022,7,India,Australia,Machinery,15867.2,1451.34
2022-07-22,2022,7,Germany,Italy,Apparel,12565.13,1289.63
2022-07-23,2022,7,Mexico,Germany,Apparel,13735.73,1302.4
2022-07-23,2022,7,Canada,Brazil,Automotive,18275.4,2198.95
2022-07-23,2022,7,Japan,Brazil,Automotive,17949.76,1058.35
2022-07-23,2022,7,Germany,Australia,Agriculture,14271.7,761.83
2022-07-24,2022,7,France,Canada,Mineral Fuels,18515.83,1372.92
2022-07-24,2022,7,Italy,UK,Pharmaceuticals,14486.3,861.24
2022-07-24,2022,7,Russia,South Korea,Apparel,13596.02,825.93
2022-07-24,2022,7,USA,France,Machinery,16131.74,902.81
2022-07-24,2022,7,Russia,Canada,Apparel,13710.96,857.56
2022-07-24,2022,7,USA,Italy,Electronics,17314.76,1736.04
2022-07-24,2022,7,Germany,France,Iron & Steel,14586.13,746.71
2022-07-25,2022,7,China,Canada,Electronics,16196.22,1978.25
2022-07-25,2022,7,Canada,UK,Plastics,14200.86,1269.62
2022-07-25,2022,7,South Korea,Australia,Pharmaceuticals,14517.17,770.29
2022-07-25,2022,7,Russia,Brazil,Agriculture,13975.67,1118.3
2022-07-26,2022,7,France,South Korea,Iron & Steel,14968.96,1806.52
2022-07-26,2022,7,Australia,Brazil,Plastics,13806.15,968.72
2022-07-26,2022,7,China,USA,Apparel,13341.96,1391.63
2022-07-26,2022,7,Canada,Italy,Mineral Fuels,18975.06,1268.42
2022-07-26,2022,7,Brazil,UK,Plastics,14261.13,1537.77
2022-07-27,2022,7,India,Brazil,Electronics,17447.32,1986.79
2022-07-27,2022,7,India,Russia,Mineral Fuels,19771.05,1580.46
2022-07-27,2022,7,India,Russia,Machinery,16633.83,916.02
2022-07-27,2022,7,Brazil,South Korea,Mineral Fuels,19723.65,1019.63
2022-07-27,2022,7,Brazil,Canada,Iron & Steel,14506.3,2899.56
2022-07-28,2022,7,Germany,South Korea,Mineral Fuels,18546.12,3136.51
2022-07-28,2022,7,France,Germany,Electronics,17150.77,1768.45
2022-07-29,2022,7,China,India,Machinery,16877.47,2204.3
2022-07-29,2022,7,Australia,South Korea,Iron & Steel,13490.04,1796.49
2022-07-29,2022,7,Mexico,Australia,Agriculture,13118.48,1210.94
2022-07-30,2022,7,Japan,China,Electronics,17089.79,1596.39
2022-07-30,2022,7,Russia,Japan,Agriculture,14129.33,1412.73
2022-07-30,2022,7,South Korea,Spain,Pharmaceuticals,15048.06,1287.3
2022-07-30,2022,7,Mexico,Italy,Mineral Fuels,19279.16,2447.29
2022-07-30,2022,7,China,Australia,Apparel,13710.05,1094.1
2022-07-31,2022,7,South Korea,UK,Mineral Fuels,19165.99,1206.91
2022-07-31,2022,7,Brazil,Spain,Apparel,15039.44,1143.46
2022-08-01,2022,8,Brazil,India,Machinery,16422.58,1251.83
2022-08-01,2022,8,France,Canada,Pharmaceuticals,14379.12,943.31
2022-08-02,2022,8,Canada,Japan,Automotive,18209.51,3044.86
2022-08-02,2022,8,Australia,China,Plastics,14839.34,2234.1
2022-08-03,2022,8,South Korea,Italy,Apparel,13557.11,2399.59
2022-08-03,2022,8,Canada,Japan,Automotive,18751.71,2751.47
2022-08-03,2022,8,China,Australia,Iron & Steel,14541.22,749.79
2022-08-03,2022,8,France,USA,Automotive,18248.35,3368.55
2022-08-03,2022,8,Italy,Canada,Electronics,17100.55,999.9
2022-08-04,2022,8,Germany,Australia,Pharmaceuticals,15097.42,936.86
2022-08-04,2022,8,China,USA,Plastics,14126.58,765.34
2022-08-04,2022,8,China,South Korea,Electronics,17484.32,1195.81
2022-08-04,2022,8,Mexico,South Korea,Apparel,13690.97,1434.81
2022-08-04,2022,8,India,Canada,Pharmaceuticals,15284.88,1292.68
2022-08-05,2022,8,UK,Spain,Automotive,17601.99,1868.49
2022-08-05,2022,8,South Korea,Brazil,Iron & Steel,14831.07,1154.0
2022-08-06,2022,8,Canada,Australia,Plastics,14038.58,854.17
2022-08-06,2022,8,Germany,Mexico,Machinery,15288.16,1651.23
2022-08-06,2022,8,Germany,Italy,Pharmaceuticals,14839.38,1365.35
2022-08-06,2022,8,Germany,Italy,Agriculture,13977.24,709.41
2022-08-07,2022,8,France,China,Plastics,14703.47,1002.14
2022-08-08,2022,8,Australia,Japan,Automotive,18464.12,960.95
2022-08-08,2022,8,USA,Italy,Electronics,17806.14,2550.04
2022-08-08,2022,8,France,Russia,Automotive,17516.92,2701.3
2022-08-08,2022,8,South Korea,UK,Agriculture,13825.28,1039.25
2022-08-08,2022,8,USA,France,Agriculture,13756.04,2662.96
2022-08-09,2022,8,Japan,USA,Electronics,16818.58,2300.65
2022-08-09,2022,8,China,Brazil,Apparel,14211.37,1052.7
2022-08-09,2022,8,Russia,Canada,Electronics,17672.71,1742.4
2022-08-09,2022,8,India,Italy,Electronics,17054.7,1833.4
2022-08-09,2022,8,Russia,UK,Mineral Fuels,19003.53,1256.45
2022-08-10,2022,8,India,Brazil,Mineral Fuels,18525.3,1197.43
2022-08-10,2022,8,France,Australia,Plastics,13495.96,1024.91
2022-08-10,2022,8,UK,Brazil,Iron & Steel,14584.68,1600.86
2022-08-10,2022,8,Australia,UK,Plastics,13194.22,873.31
2022-08-10,2022,8,Mexico,South Korea,Iron & Steel,14572.92,1260.3
2022-08-10,2022,8,Mexico,Brazil,Iron & Steel,14598.28,855.94
2022-08-11,2022,8,UK,Canada,Mineral Fuels,19715.68,2957.89
2022-08-12,2022,8,Germany,UK,Machinery,15507.5,794.67
2022-08-12,2022,8,Australia,China,Machinery,16443.44,848.5
2022-08-12,2022,8,USA,Brazil,Iron & Steel,14235.51,1335.79
2022-08-12,2022,8,Mexico,UK,Machinery,16760.5,1066.83
2022-08-12,2022,8,Canada,UK,Plastics,14545.75,955.23
2022-08-13,2022,8,Canada,China,Agriculture,14605.97,1331.56
2022-08-13,2022,8,Germany,UK,Pharmaceuticals,15027.93,895.19
2022-08-14,2022,8,South Korea,France,Machinery,14379.37,2324.25
2022-08-14,2022,8,Australia,China,Machinery,16724.25,1246.84
2022-08-15,2022,8,Australia,Germany,Automotive,17523.03,969.81
2022-08-15,2022,8,Germany,China,Mineral Fuels,18647.83,1658.57
2022-08-16,2022,8,Brazil,Australia,Electronics,17390.91,1388.21
2022-08-16,2022,8,Russia,USA,Apparel,12955.18,959.61
2022-08-17,2022,8,Russia,China,Mineral Fuels,19474.78,1669.14
2022-08-17,2022,8,France,Mexico,Pharmaceuticals,14674.29,934.67
2022-08-18,2022,8,China,India,Machinery,16097.3,832.03
2022-08-18,2022,8,Australia,France,Automotive,17540.31,1587.82
2022-08-18,2022,8,USA,Germany,Apparel,13758.09,2140.74
2022-08-19,2022,8,USA,Mexico,Iron & Steel,15111.54,2685.55
2022-08-19,2022,8,Spain,France,Mineral Fuels,19066.48,3593.36
2022-08-19,2022,8,Australia,Brazil,Mineral Fuels,18990.18,1292.84
2022-08-20,2022,8,Italy,Germany,Apparel,13016.51,899.53
2022-08-20,2022,8,France,UK,Electronics,16588.79,2164.87
2022-08-20,2022,8,France,India,Automotive,17987.22,2641.67
2022-08-21,2022,8,South Korea,UK,Automotive,17275.18,2425.35
2022-08-21,2022,8,India,Russia,Apparel,13375.48,1433.34
2022-08-21,2022,8,Australia,China,Iron & Steel,14941.83,1409.16
2022-08-21,2022,8,Germany,Italy,Plastics,13510.81,1628.24
2022-08-21,2022,8,Canada,Mexico,Agriculture,14477.63,999.71
2022-08-22,2022,8,Spain,USA,Electronics,16726.98,2813.4
2022-08-22,2022,8,USA,Germany,Mineral Fuels,19158.18,1363.05
2022-08-22,2022,8,France,Australia,Plastics,13524.97,1317.46
2022-08-22,2022,8,Russia,Mexico,Iron & Steel,15477.08,843.85
2022-08-23,2022,8,UK,South Korea,Electronics,17274.44,1220.08
2022-08-23,2022,8,Mexico,Canada,Mineral Fuels,19855.85,2007.43
2022-08-24,2022,8,China,Canada,Automotive,16684.63,1469.1
2022-08-24,2022,8,Italy,Russia,Pharmaceuticals,14398.4,1938.32
2022-08-24,2022,8,Japan,India,Apparel,14000.82,2289.57
2022-08-25,2022,8,Germany,Russia,Agriculture,13981.05,2661.38
2022-08-25,2022,8,USA,UK,Electronics,17431.2,1189.44
2022-08-25,2022,8,China,Spain,Pharmaceuticals,15164.38,812.46
2022-08-25,2022,8,Mexico,Spain,Pharmaceuticals,15105.64,1980.25
2022-08-26,2022,8,Canada,Spain,Electronics,16369.56,1491.39
2022-08-26,2022,8,Brazil,China,Plastics,14052.1,927.39
2022-08-26,2022,8,Canada,UK,Plastics,13577.42,2054.97
2022-08-26,2022,8,India,Canada,Machinery,17061.08,1452.28
2022-08-27,2022,8,South Korea,Italy,Iron & Steel,14390.45,1451.95
2022-08-27,2022,8,Brazil,UK,Automotive,19005.1,1639.08
2022-08-27,2022,8,UK,China,Mineral Fuels,19254.13,1421.36
2022-08-27,2022,8,South Korea,Japan,Automotive,18016.2,1412.35
2022-08-27,2022,8,Mexico,South Korea,Electronics,16296.67,829.5
2022-08-27,2022,8,Japan,UK,Automotive,17926.11,1594.19
2022-08-28,2022,8,France,Spain,Electronics,16995.94,949.02
2022-08-28,2022,8,Germany,China,Iron & Steel,14844.85,847.75
2022-08-29,2022,8,South Korea,Russia,Electronics,16561.01,1714.04
2022-08-29,2022,8,India,Brazil,Iron & Steel,14173.16,1406.75
2022-08-29,2022,8,France,Australia,Automotive,18426.23,1459.18
2022-08-29,2022,8,Germany,Canada,Automotive,18346.46,1527.76
2022-08-30,2022,8,South Korea,UK,Iron & Steel,14118.36,1682.88
2022-08-30,2022,8,Australia,Canada,Agriculture,13470.78,771.28
2022-08-30,2022,8,France,Australia,Mineral Fuels,19411.59,1936.41
2022-08-31,2022,8,Spain,Brazil,Iron & Steel,14666.83,747.37
2022-08-31,2022,8,Italy,France,Apparel,13927.78,772.47
2022-08-31,2022,8,Japan,Australia,Automotive,17428.51,1153.41
2022-08-31,2022,8,Australia,Mexico,Mineral Fuels,18402.91,1586.14
2022-09-01,2022,9,Italy,Brazil,Agriculture,14346.38,2413.9
2022-09-01,2022,9,Brazil,Spain,Iron & Steel,14197.63,2344.59
2022-09-01,2022,9,South Korea,Japan,Machinery,15016.47,966.12
2022-09-01,2022,9,Germany,Canada,Automotive,18254.36,1125.31
2022-09-02,2022,9,France,Russia,Apparel,13360.09,716.83
2022-09-02,2022,9,Spain,South Korea,Plastics,14304.45,752.16
2022-09-02,2022,9,Mexico,Germany,Pharmaceuticals,15594.51,1622.5
2022-09-02,2022,9,South Korea,China,Iron & Steel,14861.19,813.2
2022-09-03,2022,9,Russia,Australia,Electronics,16496.99,2797.7
2022-09-03,2022,9,Japan,Canada,Iron & Steel,15114.61,1993.48
2022-09-03,2022,9,Italy,Russia,Apparel,13860.84,710.86
2022-09-04,2022,9,Japan,Australia,Automotive,17730.58,1798.88
2022-09-04,2022,9,Japan,USA,Agriculture,14360.95,952.21
2022-09-04,2022,9,France,India,Agriculture,12897.22,1892.55
2022-09-05,2022,9,Australia,Spain,Machinery,15967.12,906.93
2022-09-05,2022,9,Spain,Canada,Automotive,18642.05,2830.83
2022-09-05,2022,9,Russia,Japan,Machinery,15888.64,1244.28
2022-09-06,2022,9,Brazil,India,Plastics,14249.93,981.7
2022-09-06,2022,9,France,Italy,Electronics,18492.63,2494.54
2022-09-06,2022,9,Italy,France,Mineral Fuels,18299.96,1100.68
2022-09-07,2022,9,India,Russia,Pharmaceuticals,15512.03,818.57
2022-09-07,2022,9,China,Canada,Electronics,16766.75,1355.59
2022-09-07,2022,9,USA,Canada,Automotive,18482.7,1540.9
2022-09-07,2022,9,Brazil,Australia,Electronics,16649.94,841.48
2022-09-07,2022,9,China,India,Pharmaceuticals,15052.18,1522.45
2022-09-08,2022,9,USA,China,Iron & Steel,15103.3,2039.89
2022-09-08,2022,9,South Korea,Australia,Automotive,17974.9,1251.39
2022-09-08,2022,9,Canada,China,Machinery,15880.94,1829.42
2022-09-08,2022,9,Germany,Canada,Agriculture,14180.83,773.59
2022-09-08,2022,9,France,Germany,Electronics,16611.31,943.83
2022-09-08,2022,9,Italy,Brazil,Pharmaceuticals,15477.65,915.25
2022-09-09,2022,9,Russia,Japan,Mineral Fuels,19935.48,1000.59
2022-09-09,2022,9,USA,Brazil,Pharmaceuticals,14632.4,2105.44
2022-09-10,2022,9,China,UK,Apparel,13795.72,906.7
2022-09-10,2022,9,Mexico,France,Iron & Steel,14477.29,1196.12
2022-09-11,2022,9,UK,China,Mineral Fuels,19237.68,1247.85
2022-09-11,2022,9,USA,Brazil,Machinery,16310.79,1326.32
2022-09-12,2022,9,Italy,China,Automotive,18449.8,2617.23
2022-09-13,2022,9,Spain,Japan,Apparel,13580.29,756.67
2022-09-13,2022,9,Spain,Mexico,Mineral Fuels,18660.38,1179.08
2022-09-13,2022,9,Italy,Mexico,Automotive,18341.61,1181.62
2022-09-14,2022,9,France,Japan,Electronics,17214.41,2538.24
2022-09-15,2022,9,USA,South Korea,Machinery,15967.93,2127.44
2022-09-15,2022,9,Japan,South Korea,Plastics,13831.72,760.83
2022-09-15,2022,9,Japan,China,Agriculture,14626.57,2760.49
2022-09-15,2022,9,Italy,South Korea,Iron & Steel,13656.33,1167.96
2022-09-16,2022,9,China,Canada,Electronics,16158.67,1491.61
2022-09-16,2022,9,France,South Korea,Iron & Steel,14654.52,1964.36
2022-09-16,2022,9,Japan,Mexico,Plastics,14334.37,1168.86
2022-09-16,2022,9,Spain,UK,Apparel,13170.88,1086.14
2022-09-16,2022,9,USA,Italy,Apparel,13854.05,2379.67
2022-09-17,2022,9,India,Canada,Agriculture,14723.49,2331.89
2022-09-18,2022,9,China,Germany,Mineral Fuels,19533.34,1582.91
2022-09-18,2022,9,USA,South Korea,Mineral Fuels,19459.23,2533.45
2022-09-18,2022,9,Spain,Italy,Iron & Steel,14524.89,2456.83
2022-09-18,2022,9,Italy,Australia,Automotive,17980.49,980.07
2022-09-18,2022,9,Canada,India,Pharmaceuticals,15504.91,2425.56
2022-09-19,2022,9,Australia,Brazil,Plastics,13248.43,1597.88
2022-09-19,2022,9,UK,South Korea,Machinery,17044.19,1890.07
2022-09-19,2022,9,Spain,China,Plastics,13878.47,1417.4
2022-09-19,2022,9,USA,China,Iron & Steel,15072.15,1219.27
2022-09-19,2022,9,Spain,China,Automotive,18967.58,2867.31
2022-09-20,2022,9,USA,France,Agriculture,14228.9,1259.65
2022-09-21,2022,9,Australia,South Korea,Agriculture,14296.55,2025.02
2022-09-21,2022,9,Mexico,Canada,Mineral Fuels,18653.55,1666.45
2022-09-21,2022,9,Russia,Japan,Agriculture,13399.85,1166.9
2022-09-21,2022,9,South Korea,UK,Plastics,14526.95,2342.71
2022-09-21,2022,9,Germany,Australia,Electronics,17593.69,2806.56
2022-09-22,2022,9,USA,Russia,Iron & Steel,13877.13,731.91
2022-09-22,2022,9,Canada,Italy,Pharmaceuticals,15212.03,2466.63
2022-09-23,2022,9,Brazil,India,Mineral Fuels,18696.09,2281.13
2022-09-23,2022,9,India,Spain,Plastics,12947.18,852.85
2022-09-23,2022,9,Brazil,Japan,Electronics,17549.39,2197.05
2022-09-24,2022,9,Australia,USA,Iron & Steel,13813.3,889.45
2022-09-25,2022,9,Spain,Australia,Machinery,15604.56,1482.72
2022-09-25,2022,9,Brazil,Russia,Automotive,17616.1,1700.27
2022-09-26,2022,9,Germany,Spain,Machinery,15819.52,916.17
2022-09-26,2022,9,Russia,Canada,Automotive,17508.85,945.8
2022-09-26,2022,9,Russia,China,Plastics,14346.43,1452.56
2022-09-26,2022,9,Germany,UK,Machinery,15378.07,2102.72
2022-09-26,2022,9,Brazil,Italy,Iron & Steel,14172.16,745.77
2022-09-27,2022,9,Mexico,UK,Automotive,17734.5,1027.75
2022-09-27,2022,9,Mexico,South Korea,Mineral Fuels,18232.94,3145.63
2022-09-27,2022,9,Russia,Australia,Electronics,16524.04,1228.13
2022-09-27,2022,9,Brazil,UK,Automotive,17733.2,3149.56
2022-09-27,2022,9,UK,Russia,Electronics,17943.84,1563.59
2022-09-27,2022,9,Russia,Canada,Apparel,12964.55,1687.92
2022-09-28,2022,9,Canada,France,Apparel,12953.94,1125.49
2022-09-28,2022,9,Germany,South Korea,Automotive,18786.51,2644.76
2022-09-28,2022,9,Germany,Russia,Mineral Fuels,18207.01,1150.6
2022-09-28,2022,9,Mexico,China,Iron & Steel,14051.83,1053.35
2022-09-29,2022,9,South Korea,Canada,Machinery,16286.87,815.17
2022-09-29,2022,9,Germany,Japan,Agriculture,13513.31,1575.2
2022-09-29,2022,9,Japan,South Korea,Apparel,12423.3,803.47
2022-09-29,2022,9,South Korea,Canada,Apparel,14051.97,1706.52
